Sexo;Sección;Nacionalidad;Total
Mujeres;3307301011;Total Extranjeros;17
Mujeres;3307301011;Total Unión Europea;6
Mujeres;3307301011;Alemania;0
Mujeres;3307301011;Bulgaria;0
Mujeres;3307301011;Francia;0
Mujeres;3307301011;Italia;0
Mujeres;3307301011;Polonia;0
Mujeres;3307301011;Portugal;0
Mujeres;3307301011;Rumanía;5
Mujeres;3307301011;Total Resto de Europa;5
Mujeres;3307301011;Reino Unido;0
Mujeres;3307301011;Rusia;0
Mujeres;3307301011;Ucrania;0
Mujeres;3307301011;Total África;5
Mujeres;3307301011;Argelia;0
Mujeres;3307301011;Marruecos;5
Mujeres;3307301011;Nigeria;0
Mujeres;3307301011;Senegal;0
Mujeres;3307301011;Total América;1
Mujeres;3307301011;Argentina;0
Mujeres;3307301011;Bolivia;0
Mujeres;3307301011;Brasil;0
Mujeres;3307301011;Chile;0
Mujeres;3307301011;Colombia;0
Mujeres;3307301011;Cuba;0
Mujeres;3307301011;Ecuador;1
Mujeres;3307301011;Paraguay;0
Mujeres;3307301011;Perú;0
Mujeres;3307301011;República Dominicana;0
Mujeres;3307301011;Uruguay;0
Mujeres;3307301011;Venezuela;0
Mujeres;3307301011;Total Asia;0
Mujeres;3307301011;China;0
Mujeres;3307301011;Pakistán;0
Mujeres;3307301011;Oceanía y Apátridas;0
Mujeres;3307401001;Total Población;793
Mujeres;3307401001;Españoles;738
Mujeres;3307401001;Total Extranjeros;55
Mujeres;3307401001;Total Unión Europea;4
Mujeres;3307401001;Alemania;0
Mujeres;3307401001;Bulgaria;0
Mujeres;3307401001;Francia;0
Mujeres;3307401001;Italia;0
Mujeres;3307401001;Polonia;0
Mujeres;3307401001;Portugal;0
Mujeres;3307401001;Rumanía;4
Mujeres;3307401001;Total Resto de Europa;0
Mujeres;3307401001;Reino Unido;0
Mujeres;3307401001;Rusia;0
Mujeres;3307401001;Ucrania;0
Mujeres;3307401001;Total África;3
Mujeres;3307401001;Argelia;0
Mujeres;3307401001;Marruecos;1
Mujeres;3307401001;Nigeria;0
Mujeres;3307401001;Senegal;2
Mujeres;3307401001;Total América;48
Mujeres;3307401001;Argentina;0
Mujeres;3307401001;Bolivia;0
Mujeres;3307401001;Brasil;1
Mujeres;3307401001;Chile;0
Mujeres;3307401001;Colombia;2
Mujeres;3307401001;Cuba;0
Mujeres;3307401001;Ecuador;0
Mujeres;3307401001;Paraguay;17
Mujeres;3307401001;Perú;0
Mujeres;3307401001;República Dominicana;0
Mujeres;3307401001;Uruguay;0
Mujeres;3307401001;Venezuela;0
Mujeres;3307401001;Total Asia;0
Mujeres;3307401001;China;0
Mujeres;3307401001;Pakistán;0
Mujeres;3307401001;Oceanía y Apátridas;0
Mujeres;3307401002;Total Población;853
Mujeres;3307401002;Españoles;788
Mujeres;3307401002;Total Extranjeros;65
Mujeres;3307401002;Total Unión Europea;11
Mujeres;3307401002;Alemania;0
Mujeres;3307401002;Bulgaria;0
Mujeres;3307401002;Francia;1
Mujeres;3307401002;Italia;1
Mujeres;3307401002;Polonia;0
Mujeres;3307401002;Portugal;0
Mujeres;3307401002;Rumanía;9
Mujeres;3307401002;Total Resto de Europa;0
Mujeres;3307401002;Reino Unido;0
Mujeres;3307401002;Rusia;0
Mujeres;3307401002;Ucrania;0
Mujeres;3307401002;Total África;3
Mujeres;3307401002;Argelia;0
Mujeres;3307401002;Marruecos;2
Mujeres;3307401002;Nigeria;0
Mujeres;3307401002;Senegal;0
Mujeres;3307401002;Total América;50
Mujeres;3307401002;Argentina;1
Mujeres;3307401002;Bolivia;0
Mujeres;3307401002;Brasil;3
Mujeres;3307401002;Chile;0
Mujeres;3307401002;Colombia;0
Mujeres;3307401002;Cuba;0
Mujeres;3307401002;Ecuador;0
Mujeres;3307401002;Paraguay;11
Mujeres;3307401002;Perú;0
Mujeres;3307401002;República Dominicana;0
Mujeres;3307401002;Uruguay;0
Mujeres;3307401002;Venezuela;3
Mujeres;3307401002;Total Asia;1
Mujeres;3307401002;China;1
Mujeres;3307401002;Pakistán;0
Mujeres;3307401002;Oceanía y Apátridas;0
Mujeres;3307401003;Total Población;369
Mujeres;3307401003;Españoles;356
Mujeres;3307401003;Total Extranjeros;13
Mujeres;3307401003;Total Unión Europea;7
Mujeres;3307401003;Alemania;2
Mujeres;3307401003;Bulgaria;0
Mujeres;3307401003;Francia;0
Mujeres;3307401003;Italia;1
Mujeres;3307401003;Polonia;0
Mujeres;3307401003;Portugal;0
Mujeres;3307401003;Rumanía;4
Mujeres;3307401003;Total Resto de Europa;0
Mujeres;3307401003;Reino Unido;0
Mujeres;3307401003;Rusia;0
Mujeres;3307401003;Ucrania;0
Mujeres;3307401003;Total África;1
Mujeres;3307401003;Argelia;0
Mujeres;3307401003;Marruecos;1
Mujeres;3307401003;Nigeria;0
Mujeres;3307401003;Senegal;0
Mujeres;3307401003;Total América;5
Mujeres;3307401003;Argentina;2
Mujeres;3307401003;Bolivia;0
Mujeres;3307401003;Brasil;0
Mujeres;3307401003;Chile;0
Mujeres;3307401003;Colombia;0
Mujeres;3307401003;Cuba;0
Mujeres;3307401003;Ecuador;0
Mujeres;3307401003;Paraguay;1
Mujeres;3307401003;Perú;0
Mujeres;3307401003;República Dominicana;0
Mujeres;3307401003;Uruguay;0
Mujeres;3307401003;Venezuela;0
Mujeres;3307401003;Total Asia;0
Mujeres;3307401003;China;0
Mujeres;3307401003;Pakistán;0
Mujeres;3307401003;Oceanía y Apátridas;0
Mujeres;3307501001;Total Población;129
Mujeres;3307501001;Españoles;129
Mujeres;3307501001;Total Extranjeros;0
Mujeres;3307501001;Total Unión Europea;0
Mujeres;3307501001;Alemania;0
Mujeres;3307501001;Bulgaria;0
Mujeres;3307501001;Francia;0
Mujeres;3307501001;Italia;0
Mujeres;3307501001;Polonia;0
Mujeres;3307501001;Portugal;0
Mujeres;3307501001;Rumanía;0
Mujeres;3307501001;Total Resto de Europa;0
Mujeres;3307501001;Reino Unido;0
Mujeres;3307501001;Rusia;0
Mujeres;3307501001;Ucrania;0
Mujeres;3307501001;Total África;0
Mujeres;3307501001;Argelia;0
Mujeres;3307501001;Marruecos;0
Mujeres;3307501001;Nigeria;0
Mujeres;3307501001;Senegal;0
Mujeres;3307501001;Total América;0
Mujeres;3307501001;Argentina;0
Mujeres;3307501001;Bolivia;0
Mujeres;3307501001;Brasil;0
Mujeres;3307501001;Chile;0
Mujeres;3307501001;Colombia;0
Mujeres;3307501001;Cuba;0
Mujeres;3307501001;Ecuador;0
Mujeres;3307501001;Paraguay;0
Mujeres;3307501001;Perú;0
Mujeres;3307501001;República Dominicana;0
Mujeres;3307501001;Uruguay;0
Mujeres;3307501001;Venezuela;0
Mujeres;3307501001;Total Asia;0
Mujeres;3307501001;China;0
Mujeres;3307501001;Pakistán;0
Mujeres;3307501001;Oceanía y Apátridas;0
Mujeres;3307601001;Total Población;809
Mujeres;3307601001;Españoles;747
Mujeres;3307601001;Total Extranjeros;62
Mujeres;3307601001;Total Unión Europea;10
Mujeres;3307601001;Alemania;1
Mujeres;3307601001;Bulgaria;1
Mujeres;3307601001;Francia;0
Mujeres;3307601001;Italia;3
Mujeres;3307601001;Polonia;0
Mujeres;3307601001;Portugal;0
Mujeres;3307601001;Rumanía;5
Mujeres;3307601001;Total Resto de Europa;4
Mujeres;3307601001;Reino Unido;0
Mujeres;3307601001;Rusia;0
Mujeres;3307601001;Ucrania;3
Mujeres;3307601001;Total África;4
Mujeres;3307601001;Argelia;0
Mujeres;3307601001;Marruecos;2
Mujeres;3307601001;Nigeria;0
Mujeres;3307601001;Senegal;0
Mujeres;3307601001;Total América;44
Mujeres;3307601001;Argentina;0
Mujeres;3307601001;Bolivia;1
Mujeres;3307601001;Brasil;5
Mujeres;3307601001;Chile;0
Mujeres;3307601001;Colombia;9
Mujeres;3307601001;Cuba;11
Mujeres;3307601001;Ecuador;0
Mujeres;3307601001;Paraguay;4
Mujeres;3307601001;Perú;1
Mujeres;3307601001;República Dominicana;9
Mujeres;3307601001;Uruguay;1
Mujeres;3307601001;Venezuela;1
Mujeres;3307601001;Total Asia;0
Mujeres;3307601001;China;0
Mujeres;3307601001;Pakistán;0
Mujeres;3307601001;Oceanía y Apátridas;0
Mujeres;3307601002;Total Población;702
Mujeres;3307601002;Españoles;669
Mujeres;3307601002;Total Extranjeros;33
Mujeres;3307601002;Total Unión Europea;2
Mujeres;3307601002;Alemania;1
Mujeres;3307601002;Bulgaria;0
Mujeres;3307601002;Francia;0
Mujeres;3307601002;Italia;0
Mujeres;3307601002;Polonia;0
Mujeres;3307601002;Portugal;0
Mujeres;3307601002;Rumanía;0
Mujeres;3307601002;Total Resto de Europa;5
Mujeres;3307601002;Reino Unido;2
Mujeres;3307601002;Rusia;0
Mujeres;3307601002;Ucrania;2
Mujeres;3307601002;Total África;3
Mujeres;3307601002;Argelia;0
Mujeres;3307601002;Marruecos;2
Mujeres;3307601002;Nigeria;0
Mujeres;3307601002;Senegal;0
Mujeres;3307601002;Total América;23
Mujeres;3307601002;Argentina;0
Mujeres;3307601002;Bolivia;0
Mujeres;3307601002;Brasil;0
Mujeres;3307601002;Chile;0
Mujeres;3307601002;Colombia;3
Mujeres;3307601002;Cuba;5
Mujeres;3307601002;Ecuador;0
Mujeres;3307601002;Paraguay;2
Mujeres;3307601002;Perú;0
Mujeres;3307601002;República Dominicana;5
Mujeres;3307601002;Uruguay;0
Mujeres;3307601002;Venezuela;2
Mujeres;3307601002;Total Asia;0
Mujeres;3307601002;China;0
Mujeres;3307601002;Pakistán;0
Mujeres;3307601002;Oceanía y Apátridas;0
Mujeres;3307601003;Total Población;578
Mujeres;3307601003;Españoles;540
Mujeres;3307601003;Total Extranjeros;38
Mujeres;3307601003;Total Unión Europea;6
Mujeres;3307601003;Alemania;0
Mujeres;3307601003;Bulgaria;0
Mujeres;3307601003;Francia;0
Mujeres;3307601003;Italia;3
Mujeres;3307601003;Polonia;0
Mujeres;3307601003;Portugal;2
Mujeres;3307601003;Rumanía;1
Mujeres;3307601003;Total Resto de Europa;11
Mujeres;3307601003;Reino Unido;0
Mujeres;3307601003;Rusia;4
Mujeres;3307601003;Ucrania;7
Mujeres;3307601003;Total África;2
Mujeres;3307601003;Argelia;0
Mujeres;3307601003;Marruecos;1
Mujeres;3307601003;Nigeria;0
Mujeres;3307601003;Senegal;0
Mujeres;3307601003;Total América;19
Mujeres;3307601003;Argentina;2
Mujeres;3307601003;Bolivia;0
Mujeres;3307601003;Brasil;2
Mujeres;3307601003;Chile;1
Mujeres;3307601003;Colombia;2
Mujeres;3307601003;Cuba;3
Mujeres;3307601003;Ecuador;0
Mujeres;3307601003;Paraguay;2
Mujeres;3307601003;Perú;0
Mujeres;3307601003;República Dominicana;3
Mujeres;3307601003;Uruguay;0
Mujeres;3307601003;Venezuela;1
Mujeres;3307601003;Total Asia;0
Mujeres;3307601003;China;0
Mujeres;3307601003;Pakistán;0
Mujeres;3307601003;Oceanía y Apátridas;0
Mujeres;3307601004;Total Población;521
Mujeres;3307601004;Españoles;489
Mujeres;3307601004;Total Extranjeros;32
Mujeres;3307601004;Total Unión Europea;8
Mujeres;3307601004;Alemania;0
Mujeres;3307601004;Bulgaria;0
Mujeres;3307601004;Francia;2
Mujeres;3307601004;Italia;0
Mujeres;3307601004;Polonia;0
Mujeres;3307601004;Portugal;2
Mujeres;3307601004;Rumanía;3
Mujeres;3307601004;Total Resto de Europa;2
Mujeres;3307601004;Reino Unido;1
Mujeres;3307601004;Rusia;0
Mujeres;3307601004;Ucrania;1
Mujeres;3307601004;Total África;0
Mujeres;3307601004;Argelia;0
Mujeres;3307601004;Marruecos;0
Mujeres;3307601004;Nigeria;0
Mujeres;3307601004;Senegal;0
Mujeres;3307601004;Total América;19
Mujeres;3307601004;Argentina;1
Mujeres;3307601004;Bolivia;0
Mujeres;3307601004;Brasil;0
Mujeres;3307601004;Chile;0
Mujeres;3307601004;Colombia;1
Mujeres;3307601004;Cuba;2
Mujeres;3307601004;Ecuador;0
Mujeres;3307601004;Paraguay;3
Mujeres;3307601004;Perú;0
Mujeres;3307601004;República Dominicana;2
Mujeres;3307601004;Uruguay;0
Mujeres;3307601004;Venezuela;3
Mujeres;3307601004;Total Asia;3
Mujeres;3307601004;China;0
Mujeres;3307601004;Pakistán;0
Mujeres;3307601004;Oceanía y Apátridas;0
Mujeres;3307601005;Total Población;883
Mujeres;3307601005;Españoles;834
Mujeres;3307601005;Total Extranjeros;49
Mujeres;3307601005;Total Unión Europea;12
Mujeres;3307601005;Alemania;0
Mujeres;3307601005;Bulgaria;0
Mujeres;3307601005;Francia;1
Mujeres;3307601005;Italia;3
Mujeres;3307601005;Polonia;0
Mujeres;3307601005;Portugal;3
Mujeres;3307601005;Rumanía;4
Mujeres;3307601005;Total Resto de Europa;7
Mujeres;3307601005;Reino Unido;2
Mujeres;3307601005;Rusia;0
Mujeres;3307601005;Ucrania;5
Mujeres;3307601005;Total África;2
Mujeres;3307601005;Argelia;0
Mujeres;3307601005;Marruecos;2
Mujeres;3307601005;Nigeria;0
Mujeres;3307601005;Senegal;0
Mujeres;3307601005;Total América;18
Mujeres;3307601005;Argentina;1
Mujeres;3307601005;Bolivia;0
Mujeres;3307601005;Brasil;3
Mujeres;3307601005;Chile;0
Mujeres;3307601005;Colombia;0
Mujeres;3307601005;Cuba;3
Mujeres;3307601005;Ecuador;0
Mujeres;3307601005;Paraguay;2
Mujeres;3307601005;Perú;0
Mujeres;3307601005;República Dominicana;2
Mujeres;3307601005;Uruguay;0
Mujeres;3307601005;Venezuela;5
Mujeres;3307601005;Total Asia;10
Mujeres;3307601005;China;9
Mujeres;3307601005;Pakistán;0
Mujeres;3307601005;Oceanía y Apátridas;0
Mujeres;3307602001;Total Población;499
Mujeres;3307602001;Españoles;469
Mujeres;3307602001;Total Extranjeros;30
Mujeres;3307602001;Total Unión Europea;6
Mujeres;3307602001;Alemania;0
Mujeres;3307602001;Bulgaria;0
Mujeres;3307602001;Francia;1
Mujeres;3307602001;Italia;0
Mujeres;3307602001;Polonia;0
Mujeres;3307602001;Portugal;0
Mujeres;3307602001;Rumanía;1
Mujeres;3307602001;Total Resto de Europa;11
Mujeres;3307602001;Reino Unido;4
Mujeres;3307602001;Rusia;7
Mujeres;3307602001;Ucrania;0
Mujeres;3307602001;Total África;2
Mujeres;3307602001;Argelia;0
Mujeres;3307602001;Marruecos;0
Mujeres;3307602001;Nigeria;0
Mujeres;3307602001;Senegal;0
Mujeres;3307602001;Total América;10
Mujeres;3307602001;Argentina;1
Mujeres;3307602001;Bolivia;0
Mujeres;3307602001;Brasil;1
Mujeres;3307602001;Chile;0
Mujeres;3307602001;Colombia;1
Mujeres;3307602001;Cuba;0
Mujeres;3307602001;Ecuador;0
Mujeres;3307602001;Paraguay;2
Mujeres;3307602001;Perú;2
Mujeres;3307602001;República Dominicana;0
Mujeres;3307602001;Uruguay;1
Mujeres;3307602001;Venezuela;0
Mujeres;3307602001;Total Asia;1
Mujeres;3307602001;China;0
Mujeres;3307602001;Pakistán;0
Mujeres;3307602001;Oceanía y Apátridas;0
Mujeres;3307603001;Total Población;479
Mujeres;3307603001;Españoles;468
Mujeres;3307603001;Total Extranjeros;11
Mujeres;3307603001;Total Unión Europea;5
Mujeres;3307603001;Alemania;2
Mujeres;3307603001;Bulgaria;0
Mujeres;3307603001;Francia;0
Mujeres;3307603001;Italia;0
Mujeres;3307603001;Polonia;0
Mujeres;3307603001;Portugal;0
Mujeres;3307603001;Rumanía;2
Mujeres;3307603001;Total Resto de Europa;2
Mujeres;3307603001;Reino Unido;2
Mujeres;3307603001;Rusia;0
Mujeres;3307603001;Ucrania;0
Mujeres;3307603001;Total África;0
Mujeres;3307603001;Argelia;0
Mujeres;3307603001;Marruecos;0
Mujeres;3307603001;Nigeria;0
Mujeres;3307603001;Senegal;0
Mujeres;3307603001;Total América;4
Mujeres;3307603001;Argentina;0
Mujeres;3307603001;Bolivia;0
Mujeres;3307603001;Brasil;1
Mujeres;3307603001;Chile;0
Mujeres;3307603001;Colombia;1
Mujeres;3307603001;Cuba;0
Mujeres;3307603001;Ecuador;1
Mujeres;3307603001;Paraguay;1
Mujeres;3307603001;Perú;0
Mujeres;3307603001;República Dominicana;0
Mujeres;3307603001;Uruguay;0
Mujeres;3307603001;Venezuela;0
Mujeres;3307603001;Total Asia;0
Mujeres;3307603001;China;0
Mujeres;3307603001;Pakistán;0
Mujeres;3307603001;Oceanía y Apátridas;0
Mujeres;3307604001;Total Población;439
Mujeres;3307604001;Españoles;418
Mujeres;3307604001;Total Extranjeros;21
Mujeres;3307604001;Total Unión Europea;4
Mujeres;3307604001;Alemania;0
Mujeres;3307604001;Bulgaria;0
Mujeres;3307604001;Francia;0
Mujeres;3307604001;Italia;0
Mujeres;3307604001;Polonia;1
Mujeres;3307604001;Portugal;0
Mujeres;3307604001;Rumanía;2
Mujeres;3307604001;Total Resto de Europa;10
Mujeres;3307604001;Reino Unido;10
Mujeres;3307604001;Rusia;0
Mujeres;3307604001;Ucrania;0
Mujeres;3307604001;Total África;0
Mujeres;3307604001;Argelia;0
Mujeres;3307604001;Marruecos;0
Mujeres;3307604001;Nigeria;0
Mujeres;3307604001;Senegal;0
Mujeres;3307604001;Total América;5
Mujeres;3307604001;Argentina;1
Mujeres;3307604001;Bolivia;0
Mujeres;3307604001;Brasil;1
Mujeres;3307604001;Chile;0
Mujeres;3307604001;Colombia;0
Mujeres;3307604001;Cuba;0
Mujeres;3307604001;Ecuador;0
Mujeres;3307604001;Paraguay;0
Mujeres;3307604001;Perú;0
Mujeres;3307604001;República Dominicana;1
Mujeres;3307604001;Uruguay;0
Mujeres;3307604001;Venezuela;0
Mujeres;3307604001;Total Asia;0
Mujeres;3307604001;China;0
Mujeres;3307604001;Pakistán;0
Mujeres;3307604001;Oceanía y Apátridas;2
Mujeres;3307605001;Total Población;298
Mujeres;3307605001;Españoles;292
Mujeres;3307605001;Total Extranjeros;6
Mujeres;3307605001;Total Unión Europea;1
Mujeres;3307605001;Alemania;0
Mujeres;3307605001;Bulgaria;0
Mujeres;3307605001;Francia;1
Mujeres;3307605001;Italia;0
Mujeres;3307605001;Polonia;0
Mujeres;3307605001;Portugal;0
Mujeres;3307605001;Rumanía;0
Mujeres;3307605001;Total Resto de Europa;2
Mujeres;3307605001;Reino Unido;2
Mujeres;3307605001;Rusia;0
Mujeres;3307605001;Ucrania;0
Mujeres;3307605001;Total África;0
Mujeres;3307605001;Argelia;0
Mujeres;3307605001;Marruecos;0
Mujeres;3307605001;Nigeria;0
Mujeres;3307605001;Senegal;0
Mujeres;3307605001;Total América;3
Mujeres;3307605001;Argentina;0
Mujeres;3307605001;Bolivia;0
Mujeres;3307605001;Brasil;1
Mujeres;3307605001;Chile;0
Mujeres;3307605001;Colombia;0
Mujeres;3307605001;Cuba;1
Mujeres;3307605001;Ecuador;0
Mujeres;3307605001;Paraguay;0
Mujeres;3307605001;Perú;0
Mujeres;3307605001;República Dominicana;0
Mujeres;3307605001;Uruguay;0
Mujeres;3307605001;Venezuela;0
Mujeres;3307605001;Total Asia;0
Mujeres;3307605001;China;0
Mujeres;3307605001;Pakistán;0
Mujeres;3307605001;Oceanía y Apátridas;0
Mujeres;3307605002;Total Población;497
Mujeres;3307605002;Españoles;479
Mujeres;3307605002;Total Extranjeros;18
Mujeres;3307605002;Total Unión Europea;3
Mujeres;3307605002;Alemania;0
Mujeres;3307605002;Bulgaria;0
Mujeres;3307605002;Francia;0
Mujeres;3307605002;Italia;1
Mujeres;3307605002;Polonia;0
Mujeres;3307605002;Portugal;0
Mujeres;3307605002;Rumanía;1
Mujeres;3307605002;Total Resto de Europa;3
Mujeres;3307605002;Reino Unido;1
Mujeres;3307605002;Rusia;1
Mujeres;3307605002;Ucrania;0
Mujeres;3307605002;Total África;1
Mujeres;3307605002;Argelia;0
Mujeres;3307605002;Marruecos;1
Mujeres;3307605002;Nigeria;0
Mujeres;3307605002;Senegal;0
Mujeres;3307605002;Total América;11
Mujeres;3307605002;Argentina;1
Mujeres;3307605002;Bolivia;0
Mujeres;3307605002;Brasil;1
Mujeres;3307605002;Chile;0
Mujeres;3307605002;Colombia;2
Mujeres;3307605002;Cuba;0
Mujeres;3307605002;Ecuador;0
Mujeres;3307605002;Paraguay;2
Mujeres;3307605002;Perú;0
Mujeres;3307605002;República Dominicana;1
Mujeres;3307605002;Uruguay;0
Mujeres;3307605002;Venezuela;3
Mujeres;3307605002;Total Asia;0
Mujeres;3307605002;China;0
Mujeres;3307605002;Pakistán;0
Mujeres;3307605002;Oceanía y Apátridas;0
Mujeres;3307605003;Total Población;401
Mujeres;3307605003;Españoles;384
Mujeres;3307605003;Total Extranjeros;17
Mujeres;3307605003;Total Unión Europea;9
Mujeres;3307605003;Alemania;0
Mujeres;3307605003;Bulgaria;0
Mujeres;3307605003;Francia;2
Mujeres;3307605003;Italia;0
Mujeres;3307605003;Polonia;0
Mujeres;3307605003;Portugal;1
Mujeres;3307605003;Rumanía;6
Mujeres;3307605003;Total Resto de Europa;2
Mujeres;3307605003;Reino Unido;2
Mujeres;3307605003;Rusia;0
Mujeres;3307605003;Ucrania;0
Mujeres;3307605003;Total África;0
Mujeres;3307605003;Argelia;0
Mujeres;3307605003;Marruecos;0
Mujeres;3307605003;Nigeria;0
Mujeres;3307605003;Senegal;0
Mujeres;3307605003;Total América;4
Mujeres;3307605003;Argentina;0
Mujeres;3307605003;Bolivia;0
Mujeres;3307605003;Brasil;0
Mujeres;3307605003;Chile;0
Mujeres;3307605003;Colombia;1
Mujeres;3307605003;Cuba;0
Mujeres;3307605003;Ecuador;1
Mujeres;3307605003;Paraguay;0
Mujeres;3307605003;Perú;0
Mujeres;3307605003;República Dominicana;0
Mujeres;3307605003;Uruguay;0
Mujeres;3307605003;Venezuela;0
Mujeres;3307605003;Total Asia;2
Mujeres;3307605003;China;0
Mujeres;3307605003;Pakistán;0
Mujeres;3307605003;Oceanía y Apátridas;0
Mujeres;3307606001;Total Población;564
Mujeres;3307606001;Españoles;543
Mujeres;3307606001;Total Extranjeros;21
Mujeres;3307606001;Total Unión Europea;9
Mujeres;3307606001;Alemania;2
Mujeres;3307606001;Bulgaria;0
Mujeres;3307606001;Francia;3
Mujeres;3307606001;Italia;3
Mujeres;3307606001;Polonia;0
Mujeres;3307606001;Portugal;0
Mujeres;3307606001;Rumanía;1
Mujeres;3307606001;Total Resto de Europa;3
Mujeres;3307606001;Reino Unido;0
Mujeres;3307606001;Rusia;1
Mujeres;3307606001;Ucrania;1
Mujeres;3307606001;Total África;0
Mujeres;3307606001;Argelia;0
Mujeres;3307606001;Marruecos;0
Mujeres;3307606001;Nigeria;0
Mujeres;3307606001;Senegal;0
Mujeres;3307606001;Total América;8
Mujeres;3307606001;Argentina;0
Mujeres;3307606001;Bolivia;0
Mujeres;3307606001;Brasil;3
Mujeres;3307606001;Chile;0
Mujeres;3307606001;Colombia;2
Mujeres;3307606001;Cuba;0
Mujeres;3307606001;Ecuador;0
Mujeres;3307606001;Paraguay;0
Mujeres;3307606001;Perú;0
Mujeres;3307606001;República Dominicana;1
Mujeres;3307606001;Uruguay;0
Mujeres;3307606001;Venezuela;0
Mujeres;3307606001;Total Asia;0
Mujeres;3307606001;China;0
Mujeres;3307606001;Pakistán;0
Mujeres;3307606001;Oceanía y Apátridas;1
